,Unnamed: 0,ID_DELEGACIA,NOME_DEPARTAMENTO,NOME_SECCIONAL,NOME_DELEGACIA,NOME_MUNICIPIO,ANO_BO,NUM_BO,VERSAO,NOME_DEPARTAMENTO_CIRC,NOME_SECCIONAL_CIRC,NOME_DELEGACIA_CIRC,NOME_MUNICIPIO_CIRC,DATA_OCORRENCIA_BO,HORA_OCORRENCIA,DESCRICAO_APRESENTACAO,DATAHORA_REGISTRO_BO,DATA_COMUNICACAO_BO,DATAHORA_IMPRESSAO_BO,DESCR_PERIODO,AUTORIA_BO,FLAG_INTOLERANCIA,TIPO_INTOLERANCIA,FLAG_FLAGRANTE,FLAG_STATUS,DESC_LEI,FLAG_ATO_INFRACIONAL,RUBRICA,DESCR_CONDUTA,DESDOBRAMENTO,CIRCUNSTANCIA,DESCR_TIPOLOCAL,DESCR_SUBTIPOLOCAL,CIDADE,BAIRRO,CEP,LOGRADOURO_VERSAO,LOGRADOURO,NUMERO_LOGRADOURO,LATITUDE,LONGITUDE,CONT_OBJETO,DESCR_MODO_OBJETO,DESCR_TIPO_OBJETO,DESCR_SUBTIPO_OBJETO,DESCR_UNIDADE,QUANTIDADE_OBJETO,MARCA_OBJETO,FLAG_BLOQUEIO,FLAG_DESBLOQUEIO,MES,ANO,PERIODO_DO_DIA
35,35,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,AA7071,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2022-12-30,,Pela Parte Interessada,2023-01-02,2023-01-02,2023-01-02,De madrugada,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Transeunte,,,Via Pública,Via Pública,RIBEIRAO PRETO,INDEPENDENCIA,14076010.0,1,AVENIDA CAVALHEIRO PASCHOAL INECHI,750.0,-21.157393972,-47.7849468699999,1002507751,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,S,N,1,2023,
36,36,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,AB8875,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2022-12-28,,Pela Parte Interessada,2023-01-03,2023-01-02,2023-01-03,De madrugada,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Transeunte,,,Via Pública,Via Pública,RIBEIRAO PRETO,VILA ELISA,14078560.0,1,AVENIDA TOMÁS ALBERTO WHATELI,3200.0,-21.1395104674999,-47.788984743,1002517476,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,1,2023,
37,37,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,AC6122,2,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-01,06:30:00,Pela Parte Interessada,2023-01-13,2023-01-03,2023-01-13,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Transeunte,,,Via Pública,Via Pública,RIBEIRAO PRETO,CAMPOS ELISEOS,14085000.0,1,AVENIDA SAUDADE,459.0,-21.161675,-47.8010094,1002523550,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Motorola,S,N,1,2023,Manhã
38,38,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,AG6586,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2022-12-29,,Pela Parte Interessada,2023-01-06,2023-01-05,2023-01-06,Pela manhã,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM AEROPORTO,14078390.0,1,AVENIDA RECIFE,12.0,-21.1464450921136,-47.7671422898977,1002553801,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,1,2023,
39,39,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,AH6435,2,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-07,11:40:00,Por Integrantes da Polícia Militar,2023-01-07,2023-01-07,2023-01-07,,C,N,,N,CONSUMADO,Não Criminal,N,Localização/Apreensão e Entrega de objeto,,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM PALMEIRAS,,1,ESTRADA ANTÔNIA MUGNATO MARINCEK,2255.0,-21.120012464,-47.7552155499999,1002561085,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Motorola,N,S,1,2023,Manhã
40,40,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,AH6435,2,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-07,11:40:00,Por Integrantes da Polícia Militar,2023-01-07,2023-01-07,2023-01-07,,C,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Transeunte,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM PALMEIRAS,,1,ESTRADA ANTÔNIA MUGNATO MARINCEK,2255.0,-21.120012464,-47.7552155499999,1002561085,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Motorola,N,S,1,2023,Manhã
41,41,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,AI0392,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-07,09:00:00,Pela Parte Interessada,2023-01-08,2023-01-07,2023-01-08,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,,,RIBEIRAO PRETO,INDEPENDENCIA,14076140.0,1,RUA ANTÔNIO ROSSI,20.0,-21.1588543908409,-47.7880382828636,1002563764,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,S,N,1,2023,Manhã
42,42,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,AI3358,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-08,19:00:41,Por Integrantes da Polícia Militar,2023-01-08,2023-01-08,2023-01-08,,C,N,,S,CONSUMADO,Código Penal,N,Roubo (art. 157),Transeunte,,"§ 2º, II - há concurso de duas ou mais pessoas",Via Pública,Via Pública,RIBEIRAO PRETO,CENTRO,,1,AVENIDA JERÔNIMO GONÇALVES,707.0,-21.169422412,-47.8110213579999,1002566550,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,N,N,1,2023,Noite
43,43,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,AI3358,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-08,19:00:41,Por Integrantes da Polícia Militar,2023-01-08,2023-01-08,2023-01-08,,C,N,,S,CONSUMADO,Código Penal,N,Roubo (art. 157),Transeunte,,"§ 2º, VII - se a violência ou grave ameaça é exercida com emprego de arma branca ",Via Pública,Via Pública,RIBEIRAO PRETO,CENTRO,,1,AVENIDA JERÔNIMO GONÇALVES,707.0,-21.169422412,-47.8110213579999,1002566550,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,N,N,1,2023,Noite
44,44,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,AI3552,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-08,06:30:36,Pela Parte Interessada,2023-01-08,2023-01-08,2023-01-08,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Transeunte,,,Via Pública,Via Pública,RIBEIRAO PRETO,CAMPOS ELISEOS,14080100.0,1,RUA MARQUÊS DE POMBAL,20.0,-21.152308628,-47.800968051,1002566558,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Motorola,S,N,1,2023,Manhã
45,45,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,AK7067,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-09,,Pela Parte Interessada,2023-01-10,2023-01-10,2023-01-10,A noite,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,JD JOQUEI CLUBE,14078660.0,1,AVENIDA CARLOS DRUMOND DE ANDRADE,544.0,-21.1546094343513,-47.763125958081,1002585283,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,1,2023,
46,46,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,AL7301,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2022-12-12,12:45:00,Pela Parte Interessada,2023-01-11,2023-01-11,2023-01-11,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Transeunte,,"§ 2º, VII - se a violência ou grave ameaça é exercida com emprego de arma branca ",Via Pública,Via Pública,RIBEIRAO PRETO,PARQUE INDUSTRIAL CORONEL QUITO JUNQUEIRA,14075348.0,1,RUA URUGUAI,1493.0,-21.1446738911353,-47.7816283578959,1002594020,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Outros,,,1,2023,Tarde
47,47,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,AL7301,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2022-12-12,12:45:00,Pela Parte Interessada,2023-01-11,2023-01-11,2023-01-11,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Transeunte,,"§ 2º, II - há concurso de duas ou mais pessoas",Via Pública,Via Pública,RIBEIRAO PRETO,PARQUE INDUSTRIAL CORONEL QUITO JUNQUEIRA,14075348.0,1,RUA URUGUAI,1493.0,-21.1446738911353,-47.7816283578959,1002594020,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Outros,,,1,2023,Tarde
48,48,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,AM9214,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-11,,Pela Parte Interessada,2023-01-12,2023-01-11,2023-01-12,Pela manhã,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM SALGADO FILHO,14079000.0,1,RODOVIA ANHANGUERA,315.0,-21.1405475,-47.7618789,1002601813,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,S,N,1,2023,
49,49,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,AP3325,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-13,07:00:56,Pela Parte Interessada,2023-01-14,2023-01-14,2023-01-14,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Interior Transporte Coletivo,,,Via Pública,Interior de Transporte Coletivo,RIBEIRAO PRETO,JARDIM FLORESTAN FERNANDES,14079318.0,1,AVENIDA DOUTOR FERNANDO MENDES GARCÍA,0.0,-21.1331343,-47.7416323,1002619538,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,S,N,1,2023,Manhã
50,50,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,AP4730,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-13,10:30:39,Pela Parte Interessada,2023-01-14,2023-01-14,2023-01-14,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Transeunte,,,Via Pública,Via Pública,RIBEIRAO PRETO,JD FLORESTAN FERNANDES,14079308.0,1,RUA VICENTE JOSÉ DOS RÉIS,286.0,-21.131903919,-47.743359133,1002620330,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,S,N,1,2023,Manhã
51,51,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,AP7366,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-13,,Pela Parte Interessada,2023-01-14,2023-01-13,2023-01-14,De madrugada,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM SALGADO FILHO,14078210.0,1,RUA CAÇAPAVA,156.0,-21.1208295220309,-47.775753002388,1002622291,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,S,N,1,2023,
52,52,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,AQ2555,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-15,04:00:00,Pela Parte Interessada,2023-01-15,2023-01-15,2023-01-15,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM PAULISTANO,14090348.0,1,RUA DOUTOR ANTÔNIO CARLOS MARÇAL,330.0,-21.1695991,-47.7868568,1002625601,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,S,N,1,2023,Madrugada
53,53,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,AQ3824,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-03,00:40:00,Pela Parte Interessada,2023-01-15,2023-01-14,2023-01-15,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,VILA BRASIL,14077000.0,1,RUA GIUSEPE AGOSTINHO PAVANELE,508.0,-21.1240677718,-47.7840443779,1002626373,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,S,N,1,2023,Madrugada
54,54,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,AQ5535,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-15,,Pela Parte Interessada,2023-01-16,2023-01-15,2023-01-16,De madrugada,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Aplicativo de Mobilidade Urbana,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM PAULISTANO,14090348.0,1,RUA DOUTOR ANTÔNIO CARLOS MARÇAL,630.0,-21.1694682,-47.7809995,1002627764,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,N,N,1,2023,
55,55,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,AQ6566,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-15,03:45:00,Pela Parte Interessada,2023-01-15,2023-01-15,2023-01-15,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,MOURA LACERDA,14090348.0,1,RUA DOUTOR ANTÔNIO CARLOS MARÇAL,534.0,-21.1690802281804,-47.7840539643373,1002628638,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,1,2023,Madrugada
56,56,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,AQ6807,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-15,,Pela Parte Interessada,2023-01-15,2023-01-15,2023-01-15,A tarde,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,VILA CARVALHO,14075270.0,1,RUA MOGIANA,1810.0,-21.14243715,-47.799470281,1002628901,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,1,2023,
57,57,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,AQ9769,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-12,,Pela Parte Interessada,2023-01-16,2023-01-14,2023-01-16,De madrugada,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM AEROPORTO,14078170.0,1,RUA MONTE ALTO,854.0,-21.1362558123333,-47.7649437921666,1002631775,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,N,N,1,2023,
58,58,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,AR2869,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-07,07:50:00,Pela Parte Interessada,2023-01-16,2023-01-16,2023-01-16,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM AEROPORTO,14078400.0,1,RUA PINDORAMA,772.0,-21.1401732099999,-47.763859785,1002634468,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,1,2023,Manhã
59,59,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,AR2869,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-07,07:50:00,Pela Parte Interessada,2023-01-16,2023-01-16,2023-01-16,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM AEROPORTO,14078400.0,1,RUA PINDORAMA,772.0,-21.1401732099999,-47.763859785,1002634469,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,N,N,1,2023,Manhã
60,60,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,AU6497,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-17,,Pela Parte Interessada,2023-01-18,2023-01-17,2023-01-18,Pela manhã,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,VILA MARIANA,14075000.0,1,RUA BARRETOS,758.0,-21.1478971687142,-47.7871276114286,1002659076,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,1,2023,
61,61,100929,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ INTEGRADA RIB. PRETO,RIBEIRAO PRETO,2023,AU9451,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-13,,Pela Parte Interessada,2023-01-18,2023-01-18,2023-01-18,Em hora incerta,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Transeunte,,,Comércio e Serviços,Mercado,RIBEIRAO PRETO,PQ INDUSTRIAL TANQUINHO,14075600.0,1,AVENIDA MARECHAL COSTA E SILVA,1231.0,-21.1339365769999,-47.795474605,1002661289,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,S,N,1,2023,
62,62,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,AV0218,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-17,12:20:00,Pela Parte Interessada,2023-01-18,2023-01-17,2023-01-18,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Estacionamento/Garagem,Estacionamento particular,RIBEIRAO PRETO,CAMPOS ELISEOS,,1,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,,0.0,0.0,1002661810,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,1,2023,Tarde
63,63,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,AZ2458,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-16,,Pela Parte Interessada,2023-01-22,2023-01-22,2023-01-22,A tarde,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,VILA BRASIL,14078000.0,1,AVENIDA BRASIL,2261.0,-21.1307120326666,-47.7818616399047,1002692551,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,1,2023,
64,64,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,BA1303,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-22,21:30:00,Pela Parte Interessada,2023-01-23,2023-01-23,2023-01-23,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,CAMPOS ELISEOS,14078000.0,1,AVENIDA BRASIL,1.0,-21.150963057,-47.79197055,1002699902,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,N,N,1,2023,Noite
65,65,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,BA3573,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-20,,Pela Parte Interessada,2023-01-23,2023-01-23,2023-01-23,A noite,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,CAMPOS ELISEOS,14080570.0,1,RUA DOS ALIADOS,215.0,-21.1553648,-47.7957605,1002701565,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,1,2023,
66,66,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,BC5681,2,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-21,03:00:00,Pela Parte Interessada,2023-01-25,2023-01-24,2023-01-25,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,CAMPOS ELISEOS,14080710.0,1,TRAVESSA AMÉRICO CONCEIÇÃO,27.0,-21.1502172464,-47.80465764722,1002717652,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,N,N,1,2023,Madrugada
67,67,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,BC5681,2,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-21,03:00:00,Pela Parte Interessada,2023-01-25,2023-01-24,2023-01-25,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,CAMPOS ELISEOS,14080710.0,1,TRAVESSA AMÉRICO CONCEIÇÃO,27.0,-21.1502172464,-47.80465764722,1002717651,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,1,2023,Madrugada
68,68,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,BD3864,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-25,14:15:00,Pela Parte Interessada,2023-01-25,2023-01-25,2023-01-25,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Residência,,,Via Pública,Via Pública,RIBEIRAO PRETO,CAMPOS ELISEOS,14085040.0,1,RUA JOÃO RAMALHO,968.0,-21.1659415125294,-47.800570787647,1002723450,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,1,2023,Tarde
